,PM25-Metal-Zn,PM25-Metal-Pb,PM25-Metal-Ba,PM25-Metal-Cu,PM25-Metal-Sr,PM25-Metal-Cr,PM25-Metal-As,PM25-Metal-Cd,PM25-Metal-Ni
0,0.0768467110209,0.0267118926114,0.00542586829133,0.00624579964201,0.00209131957855,0.00184745918626,0.00183534526079,0.000890655511672,0.00132770724576
1,0.0841299196796,0.0316452267654,0.0134619561684,0.0104238243441,0.00683752801245,0.00281665055635,0.00254298236679,0.000672108703473,0.000580357258963
2,0.286183730461,0.11792063584,0.0149200858647,0.0564844101891,0.00814819177012,0.00355578327674,0.0100615061489,0.00448193893879,0.00287725532083
3,0.0284429476868,0.00984827140388,0.00380594780311,0.00346525707923,0.00150987719357,0.00197375913986,0.000564915115661,0.000242846483648,0.000825402070593
4,0.0324464287465,0.0171269556548,0.0153365428601,0.00698900471492,0.0034594349569,8.45067192855e-05,0.00117774117354,0.000253573995223,0.000416289126597
5,0.00875756276003,0.00532256961111,0.0094699764572,0.00157531697656,0.00281673078999,,0.00166553277722,0.000105668831331,0.00023763293168
6,0.0311378946582,0.0160433015361,0.00614355428016,0.00309079996844,0.00155979617686,2.89057587927e-05,0.00116456130267,0.000356731603799,0.00113496098373
7,0.160970148755,0.0380890222239,0.0242770608112,0.00899264612609,0.00641462960885,0.00131622721813,0.00393902813418,0.0121907674659,0.00277189624143
8,0.0152724383057,0.00470767167747,0.00278380487744,0.000950597727292,0.00153895993293,0.000714550355681,0.00141803575075,8.90801673404e-05,0.00106742431914
9,0.102884684562,0.0904774998339,0.00776950624564,0.0214299457244,0.00300603298063,0.00299691368227,0.00255292854889,0.00103064030265,0.0020352206322
10,0.108099012147,0.101123451338,0.00833113416194,0.0461129714528,0.00348814463867,0.00243364479653,0.0070291413486,0.00161746510527,0.000768353923996
11,0.0371269442506,0.0464209514612,0.00523257974879,0.0169211892954,0.00248994778946,0.00151969853295,0.0025800416189,0.000515090963465,0.000255906644071
12,0.0863715373657,0.0153186554747,0.0036468621791,0.00517524357372,0.00152724121461,0.00233311381449,0.000462560404371,0.000325574222595,0.0013381219343
13,0.0269103719357,0.0142184681681,0.006665686767,0.00674583057602,0.00349101484172,0.00168262335236,,0.000391752983913,0.000363537768552
14,0.0148393161612,0.00440963636288,0.00536551032527,0.00248869224349,0.00242607000336,0.000971772341654,0.00134984826653,0.000228677377428,0.000689261140202
15,0.0791271595305,0.0440128119663,0.00583526365431,0.0171193983588,0.00240966930508,0.00143786799626,0.00246857712683,0.00117035903189,0.0011992431287
16,0.0511101806023,0.00825176074766,0.00556960697819,0.00229158296989,0.00277886712357,0.00095968556594,0.000194926612669,0.00127630604361,0.000442108992731
17,0.0615993556172,0.0210387792325,0.0196052684617,0.00696626164109,0.0105689967268,0.0026991535752,0.000983605939138,0.000893517333909,0.00189189273164
18,0.0320883664905,0.0170768551389,0.00416962795838,0.00354437774232,0.00153810081771,0.000544779076918,0.000722593434218,0.000917187209148,0.000419631074658
19,0.0344667674222,0.00975933870124,0.00167479432259,0.00250488846163,0.000711572458412,0.000425796091589,7.80763618394e-05,0.000144921848398,0.000700120466418
20,0.214872254446,0.0672616717218,0.00749665988034,0.0224651213229,0.00232451013794,0.00260123628885,0.00170208930946,0.00207275303307,0.00156124189796
21,0.0181082811514,0.00351707192805,0.00829440520878,0.0019338675132,0.00287735034714,0.00177955913862,0.000827212424841,0.00028410503106,0.000542899212703
22,0.0865368173813,0.116448308343,0.00689819503746,0.0766445449901,0.00263201782659,0.000910363343357,0.00361317896779,0.00107204523932,0.000740637013839
23,0.0665100249513,0.0240497677991,0.011818948225,0.00743877941952,0.00414269067418,0.00159754488955,0.00284602694411,0.000748888067788,0.00156998268769
24,0.0720526382484,0.0303459381777,0.00333901300428,0.00917826822884,0.000872402260169,0.00194128430762,0.00216043474178,0.000637561427562,0.00156147916407
25,0.02848942585,0.0113153646151,0.00538361098309,0.00466865626155,0.00159690570205,0.000612628807979,0.00145737680148,0.000375048932292,0.000561511358022
26,0.0819039533676,0.0550078017874,0.00354897615615,0.0122956865857,0.00125057862571,0.00208988911093,0.00405708496371,0.00192506815793,0.000531939125268
27,0.0350285381926,0.0185682750216,0.00299422140745,0.00511060041855,0.00106119315539,0.00221783998804,0.00235693156225,0.00262490429013,0.0016497589606
28,0.090627429039,0.0486818223503,0.0053464324697,0.0206864928603,0.00183064892884,0.000949649369097,0.00215777754334,0.0010008392381,0.00118378408912
29,0.0145632924712,0.00641585980649,0.00348631609983,0.00369652115776,0.0012073447116,0.00222735127279,0.0006945494124,0.00031724853619,0.00136140343009
30,0.157056762166,0.0879424472679,0.00391776843548,0.0428913583707,0.00156062531141,0.00137127719648,0.00574293300531,0.00192652736256,0.00121166168411
31,0.0829183881206,0.0133836914826,0.00437412098754,0.00674228918365,0.00163853987429,0.00295410005027,0.00257791728945,0.00604479567462,0.00387098874621
32,0.143144052902,0.0667468349215,0.00333598597692,0.0213492261554,0.00118480589501,0.00151828632667,0.00254394756299,0.00238777632858,0.000934896696103
33,0.140114570566,0.0637059905225,0.00467470064207,0.0323215448829,0.00151531513984,0.00182859345798,0.00155819637265,0.000931244860496,0.00161908988213
34,0.0752074552787,0.0380767854666,0.00598318637366,0.00916637000611,0.00213889221619,0.00155889562194,0.00142074836046,0.000811881014582,0.000866594536672
35,0.210985937189,0.0794475125789,0.00419543461475,0.0496048462305,0.00151079541681,0.00418179213716,0.00350905905015,0.00452980944869,0.0025094040186
36,0.0855498744725,0.0333795209849,0.004054392259,0.0210569163925,0.000901950785897,0.00217271329711,0.00248838166683,0.00073353566444,0.00131548998106
37,0.122011611333,0.0246012916563,0.00542771241179,0.0201453700291,0.0016630845164,0.00136775927771,0.000258430581154,0.00393046977999,0.000765533997509
38,0.044351150391,0.0660453775454,0.00396110640878,0.0300986571088,0.00278913368691,0.000896908783573,0.00283182602303,0.00157416103564,0.000198651045149
39,0.0373626107042,0.0101924920132,0.00497476006298,0.00381600156205,0.00156494131919,0.000160695694802,0.000466354012521,0.000287273429743,0.000208091928428
40,0.0945317465748,0.0403481830109,0.00564015942871,0.0105452561654,0.0008525603255,0.00210344598522,0.00553196552354,0.00110706501702,0.00139798256248
41,0.106433074826,0.0526112460725,0.00472246105764,0.0114635510282,0.0013878361844,0.000888868053131,0.00581846099114,0.00787954000632,0.000994648064103
42,0.0309912835015,0.0166408928616,0.0104346691167,0.00177337299115,0.00254154337444,0.00556420526556,0.0018466929571,0.000489409285329,0.00100390486275
43,0.0601997180666,0.0350647956917,0.00542435771912,0.0351563366925,0.0082781253711,0.00148895501937,0.00176912295868,0.000648810855475,0.000428927448855
44,0.0481228910502,0.0254250722067,0.00406544823804,0.0165474424382,0.00138018703936,0.00153190001579,0.0019291742474,0.000547669693973,0.000452046049406
45,0.00845266325878,0.00958815724999,0.000752077744649,0.000672215485811,0.00039411101514,0.00114444695906,0.00088148539952,0.000734020032058,0.000186802885214
46,0.192008025923,0.0765975821199,0.00568376312236,0.0205963664915,0.00175837334607,0.00255990054629,0.00269014239246,0.0025265880398,0.00112227380928
47,0.132875128541,0.0893315421149,0.00406862691814,0.0450804034688,0.00167112360438,0.00286256200579,0.0124723959312,0.00242952693185,0.00117054636566
48,0.299417454934,0.147414429993,0.00743279273289,0.0945505725422,0.00280720095077,0.00218375555796,0.0127526710105,0.00578389077732,0.00177244491909
49,0.146047017043,0.0679902683602,0.00709250303302,0.015936523616,0.0020312255904,0.00333227904638,0.00281938194895,0.00182483256054,0.00135473587775
50,0.204376996805,0.0971934850455,0.00463109739631,0.0271594013635,0.00202168099312,0.00166741247294,0.00540135652709,0.00202604290872,0.00100413254008
51,0.0138284521367,0.0065745402633,0.000704923086507,0.00127495892687,0.000302601478467,0.000101730512064,0.000539053066988,0.000152621578969,6.89274056232e-05
52,0.131785886979,0.0744264347526,0.00486550832945,0.0185490047051,0.00276121467048,0.00230377294341,0.00476463613088,0.00182975223615,0.000692031904635
53,0.0673831287179,0.0343905359576,0.00745739868233,0.00635536954571,0.00420677324615,0.00222317636503,0.00085105283972,0.00120588111894,0.00149066174271
54,0.0858960288711,0.0905268585315,0.00780543076124,0.048891796199,0.00275342864264,0.00130345655831,0.00454742498702,0.00143449812026,0.000452920469415
55,0.118350087774,0.0698094974931,0.00462611208268,0.018231621506,0.00225095886314,0.00119980750458,0.00474472465345,0.00189868850552,0.000620564442764
56,0.0930043242794,0.0284792570607,0.00413251590053,0.0050684864357,0.00191557761538,0.00161027145221,0.000411092077586,0.00150711329492,0.000962228817998
57,0.121487582057,0.111919681868,0.00676713324053,0.0467554681598,0.0030081898153,0.0015408581995,0.00758404611996,0.00252027271405,0.000700302092207
58,0.136961628807,0.140732752226,0.00574633364774,0.0405537852718,0.00276593700009,0.00113039909917,0.00991545572929,0.00328526436944,0.000965247084145
59,0.0349536566994,0.0201869351925,0.00393139734492,0.0102437186126,0.00236931829035,0.000747709543603,0.000393693506796,0.00064593968134,0.000426863770186
60,0.168925587015,0.0824020017273,0.00898485826513,0.0474424469247,0.00301243276573,0.00211131229836,0.00677676045209,0.00213993173806,0.00138826837238
61,0.0470249367341,0.0211484455098,0.0192958973614,0.00384884898978,0.00425520848053,0.000360565513475,0.00148746232872,0.000463614847438,0.000325546982353
62,0.166314057573,0.0584874310665,0.0333450863512,0.0112648011865,0.00440737373444,0.00155710630944,0.00432771427028,0.00299266631492,0.00170454892544
63,0.0941286824288,0.0282295873659,0.04619334369,0.0145638417253,0.00734020461399,0.00190892035589,0.00283127921544,0.00139102672526,0.00270422096317
64,0.0431771411779,0.0213361994933,0.0383657978485,0.00986297408207,0.00788522034391,0.000414368084399,0.00213472484217,0.000426268732348,0.000117532937365
65,0.0144024393729,0.00556057663794,0.00731918101962,0.00181049137161,0.00189747914028,,0.000984842192919,0.000167479638667,0.000388117204859
66,0.0489384495705,0.0213580789294,0.007826955543,0.00749781054275,0.00269411800375,0.000904692738358,0.00202792251591,0.000498070124433,0.00178201485223
67,,,,,,,,,
68,0.0149132704591,0.00568967474813,0.00424459505478,0.00469004019967,0.00151628688776,0.000569416274222,0.00566067978139,0.000242322818296,0.000618796252461
69,0.0742448164008,0.0484288648456,0.0152153784748,0.0153761992615,0.00604008207037,0.00210776462086,0.00474807854001,0.000927400869713,0.00120296126162
70,0.0936933724045,0.0309767524516,0.0190485361589,0.0490033074428,0.00713867958149,0.00623754391357,0.00120755031006,0.0018400101347,0.00273527274389
71,0.0731176905223,0.0387126591112,0.0276647658436,0.0253375492667,0.00934277758839,0.00310500155746,0.00105864520528,0.00127636449508,0.00157075870776
72,0.0157923912574,0.00529600578078,0.00680773224861,0.00119417544996,0.00339827498567,0.000240803868803,0.000750470805405,0.000196828545088,0.00145378873579
73,0.056132842671,0.022294376914,0.034415905847,0.0177764174445,0.0109533688253,0.0056626869853,0.0055923885504,0.000603058598417,0.00222152444691
74,0.0641878559805,0.00969599606726,0.0356317931245,0.0149052076553,0.0173927263019,0.00586698620152,0.00224891069976,0.00118014798617,0.0024871577502
75,0.118411676967,0.0484393613769,0.0107403748006,0.0163609858453,0.00448942484051,0.00224248272196,0.00384391912547,0.00161516547049,0.00151677764487
76,0.020782189473,0.00412474201668,0.00172651994584,7.53630291753e-06,0.000908588672161,0.000756745364524,0.000102812844753,0.000247987223367,0.000406736434173
77,0.0632397265633,0.0169690014826,0.0138887742278,0.00561266347436,0.0101085870915,0.00330989164697,0.000746409764647,0.00100338772442,0.00166923430252
78,0.164446963941,0.0302400167814,0.0057012839418,0.00500768753401,0.00208005998098,0.00079796131144,0.00143909392173,0.00956153192409,0.00303486107592
79,0.0594484986358,0.0278648380198,0.00301782035789,0.00351148068322,0.00114607746646,0.000838434724108,0.000644919821762,0.000901983131299,0.000222702148247
80,0.217533242207,0.0725223585011,0.00631211142087,0.0204820366777,0.00251405399454,0.00308308574064,0.0023339447175,0.00214140237898,0.00152664557462
81,0.0181248227466,0.00618903770192,0.00754536462076,0.00168645854534,0.00247077862741,0.000792570309482,0.000107303982854,0.000231229206212,0.000442426180755
82,0.0811977873309,0.0727589285136,0.00590268642086,0.0455368457254,0.00240317122101,0.000748479309185,0.00315694461682,0.000937177841742,0.000548198281269
83,0.0279927684217,0.0139107489137,0.0110506266565,0.00377144486171,0.00311124201361,0.00166896731499,0.00193331353179,0.000483499846296,0.00355265762996
84,0.0487871958762,0.0233972419823,0.00425324898546,0.0036285815102,0.000863714366415,0.000887289583757,0.00222513800265,0.000511997349937,0.00449244138086
85,0.0289588777977,0.0026201882176,0.00160223788279,0.00152398584318,0.000496726608843,0.000171600285795,0.000201125882724,0.0002163737268,0.00201589863417
86,0.0182072015921,0.00140392174296,0.00239091996477,0.00103191782928,0.000764992812451,0.000299423209552,,0.000122206951565,0.0016925170133
87,0.101496149275,0.0596395449996,0.00479985323372,0.0117826896354,0.00202391983089,0.00186575204223,0.00151618422615,0.00227425368888,0.00163581869754
88,0.343220745363,0.0768325135534,0.00438166217311,0.0185681387533,0.00169555910517,0.00229119481545,0.00463387302412,0.00185613684232,0.0023837541491
89,0.0146350350957,0.00498487959463,0.00247428965403,0.00187907862275,0.000600819329651,0.000497522947211,0.000984105274744,0.000172993894588,6.48735722889e-05
90,0.299210145006,0.0670485277197,0.00497820717843,0.0140882545722,0.00165917033923,0.00208387989151,0.00438668148154,0.00146719031024,0.00247613074198
91,0.0675389562971,0.0334835671827,0.00630279929716,0.00751881631144,0.00190116599305,0.00219544785016,0.000319461657646,0.0008657169798,0.00137968372387
92,0.147362881266,0.049498252157,0.00499086071175,0.00987656911657,0.00130892008092,0.00312853230369,0.00311027389493,0.00237558519675,0.00170219826279
93,0.0480704997507,0.0290196517946,0.00328496676637,0.0114417179295,0.000714678630774,0.00305492647059,0.000520663999668,0.000694017198405,0.00159037977733
94,0.0103922993624,0.00297025263245,0.00100418239216,0.000998361627448,0.00289052790297,0.00517017192465,0.00165954019398,5.08900288687e-05,0.00356466709589
95,0.069416721798,0.0479839133417,0.00190518694638,0.0168908459246,0.000567668397228,0.00966214459404,0.0065125476334,0.00106094248411,0.00431842129547
96,0.0112997445175,0.00335486650521,0.00150040586405,0.000983817614583,0.000109003452129,8.46301735204e-05,0.000294474150573,0.000116069890039,0.000330132144682
97,0.0181912321487,0.0112357686283,0.0025306007421,0.000780703164928,0.00060938882864,0.00091182370808,0.000661635254229,0.000247233544827,0.000203350452281
98,0.145515752277,0.0683666351971,0.00431048999402,0.0166223070275,0.00145099926867,0.00389573898012,0.000805262748487,0.00202255568114,0.00271770759923
99,0.0924858730548,0.0145403740328,0.0031154037071,0.0054711123386,0.000758605039434,0.00144319227846,0.00180098468733,0.000804769064004,0.000494305530752
100,0.0326252781781,0.0127761646515,0.000893407417253,0.00308236111861,0.000437089752163,0.00517919946171,0.000885891316357,0.000306063971624,0.00288973243397
101,0.0459151184667,0.0300272659842,0.003378198725,0.00535676287975,0.000908165791058,0.00124079813942,0.00282559792761,0.000936342006354,0.000648670432128
102,0.0420178868192,0.0177247683901,0.00408355374612,0.00536074208175,0.00132193841452,0.000266223861881,0.00125355705542,0.000510557059576,0.000509837275158
103,0.0218652849702,0.0112923434761,0.00144335027953,0.00193446781469,0.000241168207608,9.34123325109e-05,0.000196897201386,0.000232990006729,0.000278538972097
104,0.026509027836,0.00970550398578,0.00493855473537,0.00423456754635,0.000750896311651,0.00645791642954,0.000758124163485,0.000238252323132,0.000718036979035
105,0.227738503988,0.127471410858,0.00777110887264,0.0214057487331,0.00301991276896,0.00193302317853,0.0057339759907,0.00785161585113,0.00101508058486
106,0.185935537465,0.113236155591,0.00655877537797,0.0464959853796,0.00245551603256,0.00435700074763,0.00678181227779,0.00326614653597,0.00169942831035
107,0.192714440955,0.0858486634015,0.0069385693515,0.0184981730869,0.00260112697997,0.00297983719877,0.0079098457314,0.00247767359164,0.00154387748574
108,0.0111248370242,0.00508880085724,0.00115251233532,0.000577901832439,0.000330094113934,0.000669628943565,0.00112397874338,0.000109188194641,8.8987506853e-05
109,0.0579508439781,0.0338773745581,0.00268365568752,0.00512524319878,0.000606562898529,0.00165341595736,0.0025099364389,0.000809823909874,0.000340810247207
110,0.0690228376402,0.0351880279186,0.00810215513087,0.00952882351475,0.00417025284587,0.00237660506855,0.000568344171167,0.00120863090985,0.00156238404653
111,0.0614769043703,0.0386538952991,0.010736695118,0.0202197026109,0.00192663306502,0.00167257424344,0.00137082662962,0.000620205846438,0.000663660669042
112,0.0968340380845,0.0661357043634,0.00392536505932,0.0117121245555,0.00112367086504,0.00373455651191,0.00350920926523,0.00397498388222,0.00068640989
113,0.036962163021,0.014654353208,0.00278058772462,0.00179286372964,0.000988498475546,0.00100970852614,8.3280565917e-05,0.000420955005774,0.000747808649924
114,0.126537220279,0.0674653246829,0.00512689896078,0.0184230991286,0.00235106339146,0.000933928426054,0.00454516880851,0.0019085604632,0.00148106978792
115,0.138775767833,0.12123757115,0.00779991193197,0.0378918278685,0.00239591380965,0.00141567993087,0.0104200254899,0.00307659558912,0.000652655541847
116,0.0299041355904,0.0157337566102,0.00182017804549,0.00119351625299,0.000641592356423,0.000580722899574,0.00107675435455,0.000452553577734,0.000601375179146
117,0.137514923668,0.0622153959913,0.00945917141967,0.0185910153079,0.00247470615848,0.00148722417697,0.00361419648146,0.00182396793021,0.000621690476685
118,0.150127775981,0.141943717479,0.0216989295887,0.0158433940145,0.0113593966851,0.0166717953342,0.00822245494865,0.0116847116306,0.00244318400756
119,0.262081864593,0.0931964507977,0.0309389704794,0.017859100749,0.0182494533166,0.00436492646875,0.00621389388057,0.00368245126321,0.00282892051642
120,0.087596741461,0.0937231558215,0.0213618922131,0.0146573517826,0.0131311326353,0.00343425380204,0.00426817579157,0.00769409232943,0.00250649929361
121,0.198770386792,0.136487281941,0.137527058626,0.0470225707055,0.0348229349335,0.00851305735396,0.00958229604897,0.011016070078,0.00193968921154
122,0.0542062351172,0.028822893226,0.0184349905697,0.00602138105802,0.00467205929028,0.00106320562992,0.0037719419394,0.00200073581096,0.00131234909478
123,0.0340288027116,0.0175290743695,0.0123949368624,0.0050163627754,0.00433909812913,0.000103944438906,0.00087784964942,0.000799933040907,0.00058524872894
124,0.0803992500083,0.0452405192442,0.00881604472031,0.00827112070828,0.00301943854489,0.000141189508758,0.00284973825905,0.00179764910925,0.00152195283677
125,0.115412128405,0.0518616564976,0.0804545686165,0.00918542099269,0.00520182590878,0.00220880082129,0.00223664430295,0.00290047294657,0.00734009193759
126,0.0118935689034,0.00484904196144,0.00366349549894,,0.00146080209039,0.000575374894588,,0.000278422489106,0.000571731174264
127,0.118485079985,0.15358903644,0.0170035458512,0.00661238301409,0.00783240794449,0.00268249121203,0.00244447029543,0.0071646314871,0.00196929214277
128,0.153360198425,0.30316018405,0.0180170985808,0.013680542427,0.00974098913152,0.00244264948317,0.00823079042444,0.0213101278792,0.00107779880015
129,0.0848171089573,0.368124580552,0.0170708592067,0.0124857890685,0.0106663636038,0.00215048201523,0.00961854351285,0.0154160869899,0.0011034202516
130,0.0266934275679,0.0138583751727,0.00508215453708,0.00303038519116,0.00229759370682,0.0011683656725,0.000966855855597,0.000564331529249,0.000759400621833
131,0.044630605688,0.071539053628,0.0145030820225,0.00457280322823,0.00588625717027,0.0147114946563,0.00126383412738,0.00752172306657,0.00256423420879
132,0.0269070607881,0.014260530203,0.012696358697,0.00833387599797,0.00656332427785,0.00453359851789,0.00320682541186,0.00070736784388,0.0021758692022
133,0.0993915254258,0.127346711608,0.009356455335,0.00965768461407,0.00598070626643,0.00339980993442,0.00268005187345,0.0146483383799,0.00166925896851
134,0.0472733004558,0.0115955043604,0.00673741427806,0.0012508894807,0.00346911301212,0.00173521934763,0.000279906510838,0.000486597172308,0.00109138837763
135,0.0242738342173,0.00660737345334,0.0201769145335,0.0055603434111,0.00460801242726,0.00166789421875,0.000763002562707,0.000268640186741,0.00104687220937
136,0.0479960838894,0.0662496429551,0.00391688705349,0.00355789279512,0.0016444854548,0.000348882666246,0.00362553594961,0.00627725681144,0.000196778369575
137,0.0691675417423,0.0296029918613,0.00428036875319,0.0055875662123,0.00141769504327,0.00125535722446,0.00165461030814,0.000826513171834,0.00050832083522
138,0.177694907709,0.0670894779599,0.00595012840118,0.0129976144391,0.00215338048302,0.00330395733258,0.00177737896215,0.00212558233466,0.0019731889201
139,0.0185774532593,0.0126027018023,0.00735430409192,0.00180756337671,0.00291133495055,0.00193989125333,0.000244208417275,0.000767959109922,0.00109751760176
140,0.165832970239,0.142404198487,0.00568554019819,0.00413962248009,0.00217900299856,0.00119873495527,0.0172147613526,0.0132126901513,0.000520334659568
141,0.0456638206522,0.0206902651004,0.00788962079264,0.00392369420825,0.00304954789212,0.00244777456083,0.00149734806575,0.000821480109164,0.00131711048065
142,0.0358177787562,0.0231193379968,0.00366815036201,0.00495934680297,0.00145764824146,0.00159825757355,0.00227417290925,0.000575193716016,0.000352619185093
143,0.128559411288,0.0330953933952,0.00324261792717,0.00549846504654,0.00137703322354,0.000608635753833,0.00175735722682,0.00241901035458,0.00032241548743
144,0.0722805147077,0.0198791199462,0.0046651583748,0.00386865840387,0.00245625258558,0.000523607605978,0.00190630398159,0.000594738035704,0.000558901718738
145,0.0386167123891,0.0194944889668,0.00183598966468,0.0014120089894,0.000712204562826,0.000760836711974,0.00310702077864,0.000992688926922,0.000585710096042
146,0.194777070411,0.133560193246,0.00552770689154,0.00848166859137,0.00199083554189,0.00148853121755,0.00471676611972,0.0073655119013,0.00150726307481
147,0.0352648727801,0.0284782870495,0.000963565188493,0.00117495104372,0.00023788675875,6.89755945581e-05,0.00151829605567,0.00135176874026,9.12784297435e-06
148,0.174756485282,0.135634651174,0.00312588712291,0.0102376386454,0.00132631417153,0.00165152208772,0.00640908265551,0.0058221797343,0.00129998940687
149,0.0229537851816,0.0101068832437,0.00288833101385,0.00233348752674,0.000768244396901,0.000599156471346,0.00181905248946,0.000386399684274,0.00185955050578
150,0.0641963325773,0.0397825528777,0.00154141411624,0.0052963943442,0.000647680814475,0.000395843510119,0.00273378056359,0.00198940010966,0.000898400873957
151,0.0958263336213,0.0606646427978,0.00176613348672,0.00531515993322,0.000813490290214,0.000616619806635,0.00176432429357,0.00158289163081,0.000854136917122
152,0.149721352246,0.0598877106602,0.00489673082594,0.00738244813192,0.00144408211667,0.000163777948537,0.00231824557745,0.00365484201782,0.000276187618118
153,0.0717653254548,0.0488444668522,0.00320140774279,0.00513933538257,0.00123908552796,0.00197215128354,0.00111181671097,0.00119716748359,0.000844339328736
154,0.11372944007,0.072892945012,0.0024512499377,0.00685659307251,0.00116156362655,0.000883770080571,0.00258099836365,0.00588373760279,0.000535535260404
155,0.0453811063123,0.0362400538206,0.00155437475083,0.00268549568106,0.000723398671096,0.00100482790698,0.0024387392691,0.00106823122924,0.00116725049834
156,0.0316116804143,0.0122224550189,0.00310871120747,0.00490082070707,0.00117810323631,0.000309936494883,0.00108713619335,0.000371513116361,0.000462574179293
157,0.0369967425199,0.00892128166896,0.00251922731879,0.0011052189208,0.000815717026897,0.000682992955992,0.000431422981078,0.000360136768395,0.000405794112272
158,0.166786065709,0.0917507965098,0.00490011300397,0.0111109270396,0.00155685113046,0.00160325178165,0.00200392869661,0.00315716842201,0.0012675745469
159,0.113452438175,0.0732241328758,0.00690219141662,0.00360107535279,0.00319437826363,0.00316030325564,0.00216360817295,0.0121350035518,0.00160657433294
160,0.0335077766054,0.00862084790754,0.00151127649322,0.0014154096842,0.000684679838154,0.00096394492402,0.00040849579598,0.000387526898248,0.0010521929861
161,0.0753052333063,0.0291643368019,0.00315381132781,0.00309150767441,0.00142836995036,0.000794096080753,,0.00110492180198,0.00109306598542
162,0.0477816110137,0.0223188187838,0.00367690962039,0.00540543133459,0.0014297468407,0.000813133542153,0.00135427776901,0.000774814347078,0.000796409200808
163,0.0091312070104,0.00354032020267,0.000994045974625,0.00066106808979,0.000383563095708,2.58511119879e-05,,0.000138022883485,0.00019107868015
164,0.0641281733106,0.0298172760616,0.00405040004652,0.00739272397995,0.00201846793522,0.000408542744043,,0.000884665146399,0.000382908696682
165,0.266900044582,0.17890169681,0.00883849950765,0.00907491384862,0.00484799398374,0.00939142287925,0.00919520381335,0.0135575716405,0.00133080396874
166,0.148550765667,0.0894282356705,0.00597161405448,0.0131479442192,0.00194210455686,0.0024288931082,0.00198081281472,0.00531730971532,0.00102064987619
167,0.230745524868,0.15011711472,0.00379896825199,0.00749613016601,0.00218410480748,0.0018876555827,0.00739630554448,0.0126926427456,0.000802278279077
168,0.0463638035243,0.0214071241048,0.00204091167772,0.00309447186082,0.000944685791669,0.00145613607663,0.00162727227789,0.0012245924929,0.000305181280428
169,0.203395947319,0.138839209036,0.00377529894987,0.00452511311954,0.00146764382104,0.00186382203524,0.00611194100822,0.0116833234944,0.000503608600577
170,0.269768414938,0.238537675076,0.00993877042879,0.0114631942257,0.00439581738021,0.00317758664966,0.00765258304696,0.00942868661517,0.00122530032869
171,0.2334558764,0.18380426802,0.00926416030354,0.00933534444024,0.00314651133894,0.00838465638259,0.00562141215887,0.00793110483687,0.000889162759578
172,0.345287772418,0.272539651568,0.00578206728492,0.008367170618,0.00248938440572,0.00223983608805,0.0102489702632,0.0448203616866,0.000537631815122
